tid,"ll_img","tag"
2213,"LMSLPS150280094","wife"
2214,"LMSLPS150280096","churchwardens_petition"
2215,"LMSLPS150280096","removal"
2216,"LMSLPS150280096","settlement"
2217,"LMSLPS150280096","widow"
2218,"LMSLPS150280098","children"
2219,"LMSLPS150280098","churchwardens_petition"
2220,"LMSLPS150280098","removal"
2221,"LMSLPS150280098","settlement"
2222,"LMSLPS150280100","churchwardens_petition"
2223,"LMSLPS150280100","removal"
2224,"LMSLPS150280100","settlement"
2225,"LMSLPS150280100","spinster"
2226,"LMSLPS150280102","churchwardens_petition"
2227,"LMSLPS150280102","removal"
2228,"LMSLPS150280102","settlement"
2229,"LMSLPS150280102","son/daughter"
2230,"LMSLPS150280102","widow"
2231,"LMSLPS150280104","churchwardens_petition"
2232,"LMSLPS150280104","removal"
2233,"LMSLPS150280104","settlement"
2234,"LMSLPS150280104","spinster"
2235,"LMSLPS150280106","churchwardens_petition"
2236,"LMSLPS150280106","removal"
2237,"LMSLPS150280106","settlement"
2238,"LMSLPS150280106","spinster"
2239,"LMSLPS150280108","churchwardens_petition"
2240,"LMSLPS150280108","removal"
2241,"LMSLPS150280108","settlement"
2242,"LMSLPS150280108","son/daughter"
2243,"LMSLPS150280108","wife"
2244,"LMSLPS150280110","churchwardens_petition"
2245,"LMSLPS150280110","removal"
2246,"LMSLPS150280110","settlement"
2247,"LMSLPS150280112","churchwardens_petition"
2248,"LMSLPS150280112","removal"
2249,"LMSLPS150280112","settlement"
2250,"LMSLPS150280112","wife"
2251,"LMSLPS150280114","churchwardens_petition"
2252,"LMSLPS150280114","removal"
2253,"LMSLPS150280114","settlement"
2254,"LMSLPS150280116","churchwardens_petition"
2255,"LMSLPS150280116","removal"
2256,"LMSLPS150280116","settlement"
2257,"LMSLPS150280118","churchwardens_petition"
2258,"LMSLPS150280118","removal"
2259,"LMSLPS150280118","settlement"
2260,"LMSLPS150280118","wife"
2261,"LMSLPS150280120","children"
2262,"LMSLPS150280120","churchwardens_petition"
2263,"LMSLPS150280120","removal"
2264,"LMSLPS150280120","settlement"
2265,"LMSLPS150280122","churchwardens_petition"
2266,"LMSLPS150280122","removal"
2267,"LMSLPS150280122","settlement"
2268,"LMSLPS150280122","widow"
2269,"LMSLPS150280124","churchwardens_petition"
2270,"LMSLPS150280124","removal"
2271,"LMSLPS150280124","settlement"
2272,"LMSLPS150280124","son/daughter"
2273,"LMSLPS150280124","wife"
2274,"LMSLPS150280126","churchwardens_petition"
2275,"LMSLPS150280126","removal"
2276,"LMSLPS150280126","settlement"
2277,"LMSLPS150280128","churchwardens_petition"
2278,"LMSLPS150280128","removal"
2279,"LMSLPS150280128","settlement"
2280,"LMSLPS150280128","wife"
2281,"LMSLPS150280130","churchwardens_petition"
2282,"LMSLPS150280130","removal"
2283,"LMSLPS150280130","settlement"
2284,"LMSLPS150280130","wife"
2285,"LMSLPS150280132","children"
2286,"LMSLPS150280132","churchwardens_petition"
2287,"LMSLPS150280132","removal"
2288,"LMSLPS150280132","settlement"
2289,"LMSLPS150280132","wife"
2290,"LMSLPS150280134","churchwardens_petition"
2291,"LMSLPS150280134","removal"
2292,"LMSLPS150280134","settlement"
2293,"LMSLPS150280134","widow"
2294,"LMSLPS150280136","churchwardens_petition"
2295,"LMSLPS150280136","removal"
2296,"LMSLPS150280136","settlement"
2297,"LMSLPS150280136","spinster"
2298,"LMSLPS150280138","churchwardens_petition"
2299,"LMSLPS150280138","removal"
2300,"LMSLPS150280138","settlement"
2301,"LMSLPS150280138","wife"
2302,"LMSLPS150290012","rates"
2303,"LMSLPS150290013","churchwardens_overseers"
2304,"LMSLPS150290013","rates"
2305,"LMSLPS150290046","apprentice"
2306,"LMSLPS150290046","old_age"
2307,"LMSLPS150290096","prisoner"
2308,"LMSLPS150290096","recognizances"
2309,"LMSLPS150290106","felony"
2310,"LMSLPS150290106","prisoner"
2311,"LMSLPS150290106","theft"
2312,"LMSLPS150290107","prisoner"
2313,"LMSLPS150290107","theft"
2314,"LMSLPS150290108","felony"
2315,"LMSLPS150290108","prisoner"
2316,"LMSLPS150290108","recognizances"
2317,"LMSLPS150290108","theft"
2318,"LMSLPS150290109","felony"
2319,"LMSLPS150290109","prisoner"
2320,"LMSLPS150290109","recognizances"
2321,"LMSLPS150290111","churchwardens_petition"
2322,"LMSLPS150290111","rates"
2323,"LMSLPS150290113","churchwardens_petition"
2324,"LMSLPS150290113","removal"
2325,"LMSLPS150290113","wife"
2326,"LMSLPS150290115","churchwardens_petition"
2327,"LMSLPS150290115","removal"
2328,"LMSLPS150290115","settlement"
2329,"LMSLPS150290118","churchwardens_petition"
2330,"LMSLPS150290118","removal"
2331,"LMSLPS150290118","settlement"
2332,"LMSLPS150290118","wife"
2333,"LMSLPS150290120","churchwardens_petition"
2334,"LMSLPS150290120","removal"
2335,"LMSLPS150290120","settlement"
2336,"LMSLPS150290122","churchwardens_petition"
2337,"LMSLPS150290122","removal"
2338,"LMSLPS150290122","settlement"
2339,"LMSLPS150290123","churchwardens_petition"
2340,"LMSLPS150290123","removal"
2341,"LMSLPS150290123","widow"
2342,"LMSLPS150290125","churchwardens_petition"
2343,"LMSLPS150290125","removal"
2344,"LMSLPS150290125","settlement"
2345,"LMSLPS150290127","churchwardens_petition"
2346,"LMSLPS150290127","removal"
2347,"LMSLPS150290127","settlement"
2348,"LMSLPS150290127","wife"
2349,"LMSLPS150290129","churchwardens_petition"
2350,"LMSLPS150290129","removal"
2351,"LMSLPS150290129","settlement"
2352,"LMSLPS150290132","churchwardens_petition"
2353,"LMSLPS150290132","disability"
2354,"LMSLPS150290132","removal"
2355,"LMSLPS150290132","settlement"
2356,"LMSLPS150290134","children"
2357,"LMSLPS150290134","churchwardens_petition"
2358,"LMSLPS150290134","removal"
2359,"LMSLPS150290134","wife"
2360,"LMSLPS150290136","churchwardens_petition"
2361,"LMSLPS150290136","removal"
2362,"LMSLPS150290136","settlement"
2363,"LMSLPS150300034","churchwardens_petition"
2364,"LMSLPS150300034","rates"
2365,"LMSLPS150300053","trade"
2366,"LMSLPS150300071","fine"
2367,"LMSLPS150300071","trade"
2368,"LMSLPS150300073","rates"
2369,"LMSLPS150300073","settlement"
2370,"LMSLPS150300088","bastardy"
2371,"LMSLPS150300088","children"
2372,"LMSLPS150300088","churchwardens_overseers"
2373,"LMSLPS150300088","parents"
2374,"LMSLPS150300088","recognizances"
2375,"LMSLPS150300088","spinster"
2376,"LMSLPS150300092","churchwardens_petition"
2377,"LMSLPS150300092","removal"
2378,"LMSLPS150300092","settlement"
2379,"LMSLPS150300092","wife"
2380,"LMSLPS150300094","children"
2381,"LMSLPS150300094","churchwardens_petition"
2382,"LMSLPS150300094","removal"
2383,"LMSLPS150300094","settlement"
2384,"LMSLPS150300094","wife"
2385,"LMSLPS150300096","churchwardens_petition"
2386,"LMSLPS150300096","removal"
2387,"LMSLPS150300096","settlement"
2388,"LMSLPS150300096","wife"
2389,"LMSLPS150300098","children"
2390,"LMSLPS150300098","churchwardens_petition"
2391,"LMSLPS150300098","removal"
2392,"LMSLPS150300098","settlement"
2393,"LMSLPS150300098","son/daughter"
2394,"LMSLPS150300100","churchwardens_petition"
2395,"LMSLPS150300100","removal"
2396,"LMSLPS150300100","settlement"
2397,"LMSLPS150300100","wife"
2398,"LMSLPS150300102","churchwardens_petition"
2399,"LMSLPS150300102","removal"
2400,"LMSLPS150300104","churchwardens_petition"
2401,"LMSLPS150300104","removal"
2402,"LMSLPS150300104","settlement"
2403,"LMSLPS150300104","widow"
2404,"LMSLPS150300106","churchwardens_petition"
2405,"LMSLPS150300106","removal"
2406,"LMSLPS150300106","settlement"
2407,"LMSLPS150300106","spinster"
2408,"LMSLPS150300108","children"
2409,"LMSLPS150300108","churchwardens_petition"
2410,"LMSLPS150300108","removal"
2411,"LMSLPS150300108","settlement"
2412,"LMSLPS150300108","wife"
2413,"LMSLPS150300110","churchwardens_petition"
2414,"LMSLPS150300110","removal"
2415,"LMSLPS150300110","settlement"
2416,"LMSLPS150300110","widow"
2417,"LMSLPS150300112","churchwardens_petition"
2418,"LMSLPS150300112","removal"
2419,"LMSLPS150300114","children"
2420,"LMSLPS150300114","churchwardens_petition"
2421,"LMSLPS150300114","removal"
2422,"LMSLPS150300114","settlement"
2423,"LMSLPS150300116","churchwardens_petition"
2424,"LMSLPS150300116","removal"
2425,"LMSLPS150300116","settlement"
2426,"LMSLPS150300118","churchwardens_petition"
2427,"LMSLPS150300118","removal"
2428,"LMSLPS150300118","settlement"
2429,"LMSLPS150300118","wife"
2430,"LMSLPS150300120","churchwardens_petition"
2431,"LMSLPS150300120","removal"
2432,"LMSLPS150300120","settlement"
2433,"LMSLPS150300120","widow"
2434,"LMSLPS150300122","churchwardens_petition"
2435,"LMSLPS150300122","removal"
2436,"LMSLPS150300122","settlement"
2437,"LMSLPS150300122","wife"
2438,"LMSLPS150300124","churchwardens_petition"
2439,"LMSLPS150300124","removal"
2440,"LMSLPS150300124","settlement"
2441,"LMSLPS150300124","son/daughter"
2442,"LMSLPS150300124","wife"
2443,"LMSLPS150300126","churchwardens_petition"
2444,"LMSLPS150300126","removal"
2445,"LMSLPS150300126","settlement"
2446,"LMSLPS150300128","churchwardens_petition"
2447,"LMSLPS150300128","removal"
2448,"LMSLPS150300128","settlement"
2449,"LMSLPS150300128","wife"
2450,"LMSLPS150300130","children"
2451,"LMSLPS150300130","churchwardens_petition"
2452,"LMSLPS150300130","prisoner"
2453,"LMSLPS150300130","removal"
2454,"LMSLPS150300130","settlement"
2455,"LMSLPS150300130","son/daughter"
2456,"LMSLPS150300130","wife"
2457,"LMSLPS150300132","churchwardens_petition"
2458,"LMSLPS150300132","removal"
2459,"LMSLPS150300132","settlement"
2460,"LMSLPS150300134","churchwardens_petition"
2461,"LMSLPS150300134","removal"
2462,"LMSLPS150300134","settlement"
2463,"LMSLPS150300136","churchwardens_petition"
2464,"LMSLPS150300136","removal"
2465,"LMSLPS150300136","settlement"
2466,"LMSLPS150300139","churchwardens_petition"
2467,"LMSLPS150300139","removal"
2468,"LMSLPS150300139","settlement"
2469,"LMSLPS150300139","spinster"
2470,"LMSLPS150300141","churchwardens_petition"
2471,"LMSLPS150300141","removal"
2472,"LMSLPS150300141","widow"
2473,"LMSLPS150300143","churchwardens_petition"
2474,"LMSLPS150300143","removal"
2475,"LMSLPS150300143","settlement"
2476,"LMSLPS150300143","widow"
2477,"LMSLPS150310013","husband"
2478,"LMSLPS150310013","rates"
2479,"LMSLPS150310013","widow"
2480,"LMSLPS150310058","bastardy"
2481,"LMSLPS150310058","children"
2482,"LMSLPS150310058","churchwardens_overseers"
2483,"LMSLPS150310058","parents"
2484,"LMSLPS150310058","spinster"
2485,"LMSLPS150310059","trade"
2486,"LMSLPS150310072","churchwardens_petition"
2487,"LMSLPS150310072","rates"
2488,"LMSLPS150310098","apprentice"
2489,"LMSLPS150310098","children"
2490,"LMSLPS150310098","is_poor"
2491,"LMSLPS150310101","apprentice"
2492,"LMSLPS150310103","churchwardens_overseers"
2493,"LMSLPS150310103","rates"
2494,"LMSLPS150310123","apprentice"
2495,"LMSLPS150310123","children"
2496,"LMSLPS150310123","churchwardens_petition"
2497,"LMSLPS150310123","husband"
2498,"LMSLPS150310123","removal"
2499,"LMSLPS150310123","settlement"
2500,"LMSLPS150310123","wife"
2501,"LMSLPS150310125","apprentice"
2502,"LMSLPS150310125","children"
2503,"LMSLPS150310125","churchwardens_petition"
2504,"LMSLPS150310125","husband"
2505,"LMSLPS150310125","removal"
2506,"LMSLPS150310125","settlement"
2507,"LMSLPS150310125","widow"
2508,"LMSLPS150310127","children"
2509,"LMSLPS150310127","churchwardens_petition"
2510,"LMSLPS150310127","removal"
2511,"LMSLPS150310127","settlement"
2512,"LMSLPS150310127","wife"
2513,"LMSLPS150310128","churchwardens_petition"
2514,"LMSLPS150310128","removal"
2515,"LMSLPS150310128","widow"
2516,"LMSLPS150310130","churchwardens_petition"
2517,"LMSLPS150310130","disability"
2518,"LMSLPS150310130","husband"
2519,"LMSLPS150310130","removal"
2520,"LMSLPS150310130","settlement"
2521,"LMSLPS150310130","wife"
2522,"LMSLPS150310132","apprentice"
2523,"LMSLPS150310132","churchwardens_petition"
2524,"LMSLPS150310132","husband"
2525,"LMSLPS150310132","removal"
2526,"LMSLPS150310132","settlement"
2527,"LMSLPS150310134","apprentice"
2528,"LMSLPS150310134","churchwardens_petition"
2529,"LMSLPS150310134","removal"
2530,"LMSLPS150310134","settlement"
2531,"LMSLPS150310136","children"
2532,"LMSLPS150310136","churchwardens_petition"
2533,"LMSLPS150310136","husband"
2534,"LMSLPS150310136","parents"
2535,"LMSLPS150310136","removal"
2536,"LMSLPS150310136","settlement"
2537,"LMSLPS150310136","widow"
2538,"LMSLPS150310136","wife"
2539,"LMSLPS150310138","churchwardens_petition"
2540,"LMSLPS150310138","removal"
2541,"LMSLPS150310138","settlement"
2542,"LMSLPS150310140","children"
2543,"LMSLPS150310140","churchwardens_petition"
2544,"LMSLPS150310140","removal"
2545,"LMSLPS150310140","settlement"
2546,"LMSLPS150310140","wife"
2547,"LMSLPS150310142","churchwardens_petition"
2548,"LMSLPS150310142","disability"
2549,"LMSLPS150310142","husband"
2550,"LMSLPS150310142","removal"
2551,"LMSLPS150310142","settlement"
2552,"LMSLPS150310142","wife"
2553,"LMSLPS150310144","churchwardens_petition"
2554,"LMSLPS150310144","removal"
2555,"LMSLPS150310144","settlement"
2556,"LMSLPS150310144","spinster"
2557,"LMSLPS150310146","children"
2558,"LMSLPS150310146","churchwardens_petition"
2559,"LMSLPS150310146","husband"
2560,"LMSLPS150310146","parents"
2561,"LMSLPS150310146","removal"
2562,"LMSLPS150310146","settlement"
2563,"LMSLPS150310146","wife"
2564,"LMSLPS150310148","churchwardens_petition"
2565,"LMSLPS150310148","removal"
2566,"LMSLPS150310148","settlement"
2567,"LMSLPS150310148","spinster"
2568,"LMSLPS150310150","bastardy"
2569,"LMSLPS150310150","children"
2570,"LMSLPS150310150","churchwardens_overseers"
2571,"LMSLPS150310150","parents"
2572,"LMSLPS150310150","spinster"
2573,"LMSLPS150310152","churchwardens_petition"
2574,"LMSLPS150310152","parents"
2575,"LMSLPS150310152","removal"
2576,"LMSLPS150310152","settlement"
2577,"LMSLPS150310152","son/daughter"
2578,"LMSLPS150310152","wife"
2579,"LMSLPS150310154","children"
2580,"LMSLPS150310154","churchwardens_petition"
2581,"LMSLPS150310154","removal"
2582,"LMSLPS150310154","settlement"
2583,"LMSLPS150310154","wife"
2584,"LMSLPS150310161","assault"
2585,"LMSLPS150310161","fine"
2586,"LMSLPS150310161","indictment"
2587,"LMSLPS150310161","wife"
2588,"LMSLPS150310162","felony"
2589,"LMSLPS150310162","prisoner"
2590,"LMSLPS150310162","recognizances"
2591,"LMSLPS150310163","prisoner"
2592,"LMSLPS150310163","wife"
2593,"LMSLPS150310164","prisoner"
2594,"LMSLPS150310164","theft"
2595,"LMSLPS150310165","prisoner"
2596,"LMSLPS150310166","prisoner"
2597,"LMSLPS150310167","prisoner"
2598,"LMSLPS150310168","prisoner"
2599,"LMSLPS150310169","prisoner"
2600,"LMSLPS150310170","prisoner"
2601,"LMSLPS150310170","theft"
2602,"LMSLPS150310171","prisoner"
2603,"LMSLPS150310172","assault"
2604,"LMSLPS150310172","prisoner"
2605,"LMSLPS150310173","prisoner"
2606,"LMSLPS150310173","theft"
2607,"LMSLPS150310174","prisoner"
2608,"LMSLPS150310174","theft"
2609,"LMSLPS150310175","prisoner"
2610,"LMSLPS150310175","theft"
2611,"LMSLPS150310176","prisoner"
2612,"LMSLPS150310176","theft"
2613,"LMSLPS150310177","apprentice"
2614,"LMSLPS150310177","churchwardens_overseers"
2615,"LMSLPS150310177","disability"
2616,"LMSLPS150310177","friends"
2617,"LMSLPS150310177","is_poor"
2618,"LMSLPS150310177","settlement"
2619,"LMSLPS150320058","churchwardens_petition"
2620,"LMSLPS150320058","rates"
2621,"LMSLPS150320061","prisoner"
2622,"LMSLPS150320061","recognizances"
2623,"LMSLPS150320077","children"
2624,"LMSLPS150320077","churchwardens_petition"
2625,"LMSLPS150320077","disability"
2626,"LMSLPS150320077","rates"
2627,"LMSLPS150320110","children"
2628,"LMSLPS150320110","churchwardens_overseers"
2629,"LMSLPS150320110","rates"
2630,"LMSLPS150320111","churchwardens_overseers"
2631,"LMSLPS150320111","rates"
2632,"LMSLPS150320112","churchwardens_overseers"
2633,"LMSLPS150320112","rates"
2634,"LMSLPS150320113","churchwardens_overseers"
2635,"LMSLPS150320113","rates"
2636,"LMSLPS150320115","churchwardens_petition"
2637,"LMSLPS150320115","parents"
2638,"LMSLPS150320115","poor"
2639,"LMSLPS150320115","removal"
2640,"LMSLPS150320115","settlement"
2641,"LMSLPS150320115","son/daughter"
2642,"LMSLPS150320115","widow"
2643,"LMSLPS150320117","churchwardens_petition"
2644,"LMSLPS150320117","removal"
2645,"LMSLPS150320117","settlement"
2646,"LMSLPS150320117","spinster"
2647,"LMSLPS150320119","churchwardens_petition"
2648,"LMSLPS150320119","parents"
2649,"LMSLPS150320119","removal"
2650,"LMSLPS150320119","settlement"
2651,"LMSLPS150320119","wife"
2652,"LMSLPS150320121","churchwardens_petition"
2653,"LMSLPS150320121","removal"
2654,"LMSLPS150320121","settlement"
2655,"LMSLPS150320123","churchwardens_petition"
2656,"LMSLPS150320123","husband"
2657,"LMSLPS150320123","removal"
2658,"LMSLPS150320123","settlement"
2659,"LMSLPS150320123","wife"
2660,"LMSLPS150320125","children"
2661,"LMSLPS150320125","churchwardens_petition"
2662,"LMSLPS150320125","husband"
2663,"LMSLPS150320125","removal"
2664,"LMSLPS150320125","servant"
2665,"LMSLPS150320125","settlement"
2666,"LMSLPS150320125","wife"
2667,"LMSLPS150320127","apprentice"
2668,"LMSLPS150320127","churchwardens_petition"
2669,"LMSLPS150320127","husband"
2670,"LMSLPS150320127","removal"
2671,"LMSLPS150320127","settlement"
2672,"LMSLPS150320127","wife"
2673,"LMSLPS150320129","churchwardens_petition"
2674,"LMSLPS150320129","parents"
2675,"LMSLPS150320129","removal"
2676,"LMSLPS150320129","settlement"
2677,"LMSLPS150320131","apprentice"
2678,"LMSLPS150320131","children"
2679,"LMSLPS150320131","churchwardens_petition"
2680,"LMSLPS150320131","removal"
2681,"LMSLPS150320131","settlement"
2682,"LMSLPS150320131","wife"
2683,"LMSLPS150320133","children"
2684,"LMSLPS150320133","churchwardens_petition"
2685,"LMSLPS150320133","husband"
2686,"LMSLPS150320133","prisoner"
2687,"LMSLPS150320133","removal"
2688,"LMSLPS150320133","settlement"
2689,"LMSLPS150320133","wife"
2690,"LMSLPS150320135","children"
2691,"LMSLPS150320135","churchwardens_petition"
2692,"LMSLPS150320135","removal"
2693,"LMSLPS150320135","settlement"
2694,"LMSLPS150320135","wife"
2695,"LMSLPS150320136","churchwardens_petition"
2696,"LMSLPS150320136","removal"
2697,"LMSLPS150320136","settlement"
2698,"LMSLPS150320136","widow"
2699,"LMSLPS150320138","churchwardens_petition"
2700,"LMSLPS150320138","removal"
2701,"LMSLPS150320138","settlement"
2702,"LMSLPS150320138","wife"
2703,"LMSLPS150320140","apprentice"
2704,"LMSLPS150320140","churchwardens_petition"
2705,"LMSLPS150320140","husband"
2706,"LMSLPS150320140","removal"
2707,"LMSLPS150320140","settlement"
2708,"LMSLPS150320140","wife"
2709,"LMSLPS150320142","churchwardens_petition"
2710,"LMSLPS150320142","removal"
2711,"LMSLPS150320142","settlement"
2712,"LMSLPS150320144","churchwardens_petition"
2713,"LMSLPS150320144","removal"
2714,"LMSLPS150320144","settlement"
2715,"LMSLPS150320144","widow"
2716,"LMSLPS150320146","apprentice"
2717,"LMSLPS150320146","children"
2718,"LMSLPS150320146","churchwardens_petition"
2719,"LMSLPS150320146","poor"
2720,"LMSLPS150320146","removal"
2721,"LMSLPS150320146","settlement"
2722,"LMSLPS150320148","apprentice"
2723,"LMSLPS150320148","children"
2724,"LMSLPS150320148","churchwardens_petition"
2725,"LMSLPS150320148","husband"
2726,"LMSLPS150320148","removal"
2727,"LMSLPS150320148","settlement"
2728,"LMSLPS150320148","wife"
2729,"LMSLPS150320150","apprentice"
2730,"LMSLPS150320150","children"
2731,"LMSLPS150320150","churchwardens_petition"
2732,"LMSLPS150320150","drink"
2733,"LMSLPS150320150","removal"
2734,"LMSLPS150320150","settlement"
2735,"LMSLPS150320152","apprentice"
2736,"LMSLPS150320152","churchwardens_petition"
2737,"LMSLPS150320152","removal"
2738,"LMSLPS150320152","settlement"
2739,"LMSLPS150320152","spinster"
2740,"LMSLPS150320154","apprentice"
2741,"LMSLPS150320154","children"
2742,"LMSLPS150320154","churchwardens_petition"
2743,"LMSLPS150320154","husband"
2744,"LMSLPS150320154","removal"
2745,"LMSLPS150320154","settlement"
2746,"LMSLPS150320154","wife"
2747,"LMSLPS150320156","bastardy"
2748,"LMSLPS150320156","children"
2749,"LMSLPS150320156","churchwardens_petition"
2750,"LMSLPS150320156","parents"
2751,"LMSLPS150320156","removal"
2752,"LMSLPS150320156","settlement"
2753,"LMSLPS150320158","churchwardens_petition"
2754,"LMSLPS150320158","removal"
2755,"LMSLPS150320158","settlement"
2756,"LMSLPS150320158","wife"
2757,"LMSLPS150320161","churchwardens_petition"
2758,"LMSLPS150320161","wife"
2759,"LMSLPS150320164","rates"
2760,"LMSLPS150320166","churchwardens_overseers"
2761,"LMSLPS150320166","is_poor"
2762,"LMSLPS150320166","old_age"
2763,"LMSLPS150320166","widow"
2764,"LMSLPS150320167","felony"
2765,"LMSLPS150320167","prisoner"
2766,"LMSLPS150320168","indictment"
2767,"LMSLPS150320168","treason"
2768,"LMSLPS150320169","indictment"
2769,"LMSLPS150320169","prisoner"
2770,"LMSLPS150320169","treason"
2771,"LMSLPS150320170","felony"
2772,"LMSLPS150320170","prisoner"
2773,"LMSLPS150330041","bastardy"
2774,"LMSLPS150330041","children"
2775,"LMSLPS150330041","churchwardens_overseers"
2776,"LMSLPS150330041","parents"
2777,"LMSLPS150330041","spinster"
2778,"LMSLPS150330055","coining_forgery"
2779,"LMSLPS150330055","indictment"
2780,"LMSLPS150330055","prisoner"
2781,"LMSLPS150330055","recognizances"
2782,"LMSLPS150330068","churchwardens_petition"
2783,"LMSLPS150330068","rates"
2784,"LMSLPS150330069","churchwardens_petition"
2785,"LMSLPS150330114","churchwardens_petition"
2786,"LMSLPS150330114","rates"
2787,"LMSLPS150330115","churchwardens_overseers"
2788,"LMSLPS150330115","parishioners"
2789,"LMSLPS150330115","rates"
2790,"LMSLPS150330117","churchwardens_overseers"
2791,"LMSLPS150330117","parishioners"
2792,"LMSLPS150330117","rates"
2793,"LMSLPS150330117","recognizances"
2794,"LMSLPS150330119","apprentice"
2795,"LMSLPS150330119","assault"
2796,"LMSLPS150330119","drink"
2797,"LMSLPS150330120","churchwardens_petition"
2798,"LMSLPS150330120","parents"
2799,"LMSLPS150330120","son/daughter"
2800,"LMSLPS150330120","wife"
2801,"LMSLPS150330122","prisoner"
2802,"LMSLPS150330123","prisoner"
2803,"LMSLPS150330125","indictment"
2804,"LMSLPS150330125","prisoner"
2805,"LMSLPS150330125","treason"
2806,"LMSLPS150330126","indictment"
2807,"LMSLPS150330126","prisoner"
2808,"LMSLPS150330126","recognizances"
2809,"LMSLPS150330126","treason"
2810,"LMSLPS150330127","servant"
2811,"LMSLPS150330129","churchwardens_overseers"
2812,"LMSLPS150330129","rates"
2813,"LMSLPS150330130","rates"
2814,"LMSLPS150330132","children"
2815,"LMSLPS150330132","churchwardens_petition"
2816,"LMSLPS150330132","removal"
2817,"LMSLPS150330132","settlement"
2818,"LMSLPS150330132","wife"
2819,"LMSLPS150330134","children"
2820,"LMSLPS150330134","churchwardens_petition"
2821,"LMSLPS150330134","removal"
2822,"LMSLPS150330134","settlement"
2823,"LMSLPS150330134","son/daughter"
2824,"LMSLPS150330134","widow"
2825,"LMSLPS150330138","churchwardens_petition"
2826,"LMSLPS150330138","removal"
2827,"LMSLPS150330138","settlement"
2828,"LMSLPS150330140","churchwardens_petition"
2829,"LMSLPS150330140","removal"
2830,"LMSLPS150330140","settlement"
2831,"LMSLPS150330140","son/daughter"
2832,"LMSLPS150330140","wife"
2833,"LMSLPS150330141","churchwardens_petition"
2834,"LMSLPS150330141","removal"
2835,"LMSLPS150330141","settlement"
2836,"LMSLPS150330141","wife"
2837,"LMSLPS150330143","churchwardens_petition"
2838,"LMSLPS150330143","removal"
2839,"LMSLPS150330143","wife"
2840,"LMSLPS150330145","children"
2841,"LMSLPS150330145","churchwardens_petition"
2842,"LMSLPS150330145","removal"
2843,"LMSLPS150330145","settlement"
2844,"LMSLPS150330145","widow"
2845,"LMSLPS150330147","churchwardens_petition"
2846,"LMSLPS150330147","removal"
2847,"LMSLPS150330147","settlement"
2848,"LMSLPS150330147","spinster"
2849,"LMSLPS150330149","churchwardens_overseers"
2850,"LMSLPS150330149","removal"
2851,"LMSLPS150330149","settlement"
2852,"LMSLPS150330149","wife"
2853,"LMSLPS150330151","churchwardens_petition"
2854,"LMSLPS150330151","removal"
2855,"LMSLPS150330151","settlement"
2856,"LMSLPS150330151","widow"
2857,"LMSLPS150330153","children"
2858,"LMSLPS150330153","churchwardens_petition"
2859,"LMSLPS150330153","parents"
2860,"LMSLPS150330153","removal"
2861,"LMSLPS150330153","settlement"
2862,"LMSLPS150330153","son/daughter"
2863,"LMSLPS150330155","churchwardens_petition"
2864,"LMSLPS150330155","removal"
2865,"LMSLPS150330155","settlement"
2866,"LMSLPS150330155","spinster"
2867,"LMSLPS150330157","children"
2868,"LMSLPS150330157","churchwardens_petition"
2869,"LMSLPS150330157","removal"
2870,"LMSLPS150330157","settlement"
2871,"LMSLPS150330157","widow"
2872,"LMSLPS150330159","churchwardens_petition"
2873,"LMSLPS150330159","removal"
2874,"LMSLPS150330159","settlement"
2875,"LMSLPS150330159","wife"
2876,"LMSLPS150330161","churchwardens_petition"
2877,"LMSLPS150330161","removal"
2878,"LMSLPS150330161","settlement"
2879,"LMSLPS150330161","wife"
2880,"LMSLPS150330163","churchwardens_petition"
2881,"LMSLPS150330163","removal"
2882,"LMSLPS150330163","settlement"
2883,"LMSLPS150330163","wife"
2884,"LMSLPS150330165","churchwardens_petition"
2885,"LMSLPS150330165","removal"
2886,"LMSLPS150330165","settlement"
2887,"LMSLPS150330165","wife"
2888,"LMSLPS150330167","children"
2889,"LMSLPS150330167","churchwardens_petition"
2890,"LMSLPS150330167","removal"
2891,"LMSLPS150330167","settlement"
2892,"LMSLPS150330167","wife"
2893,"LMSLPS150330169","children"
2894,"LMSLPS150330169","churchwardens_petition"
2895,"LMSLPS150330169","removal"
2896,"LMSLPS150330169","settlement"
2897,"LMSLPS150330169","wife"
2898,"LMSLPS150330171","children"
2899,"LMSLPS150330171","churchwardens_petition"
2900,"LMSLPS150330171","removal"
2901,"LMSLPS150330171","settlement"
2902,"LMSLPS150330171","son/daughter"
2903,"LMSLPS150330171","wife"
2904,"LMSLPS150340004","churchwardens_overseers"
2905,"LMSLPS150340004","parishioners"
2906,"LMSLPS150340004","rates"
2907,"LMSLPS150340046","churchwardens_overseers"
2908,"LMSLPS150340046","parishioners"
2909,"LMSLPS150340046","rates"
2910,"LMSLPS150340046","recognizances"
2911,"LMSLPS150340049","churchwardens_petition"
2912,"LMSLPS150340049","rates"
2913,"LMSLPS150340050","churchwardens_overseers"
2914,"LMSLPS150340050","rates"
2915,"LMSLPS150340057","prisoner"
2916,"LMSLPS150340058","prisoner"
2917,"LMSLPS150340068","bastardy"
2918,"LMSLPS150340068","children"
2919,"LMSLPS150340068","churchwardens_overseers"
2920,"LMSLPS150340068","parents"
2921,"LMSLPS150340068","spinster"
2922,"LMSLPS150340079","drink"
